committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M10,202210209541142317,21B,B5AB706758D6C4171A42,1645786,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CC PROCESSING FEES,,,2022-09-08 00:00:00,4.75,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102020221589932940,ARLINGTON,222191891,OTHER,,2022,SB,4111720221630195986,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541142317,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M10,202210209541142306,21B,B67E4914760CB41CDA62,1645786,ORG,ORGANIZATION,,,IMGE,VA,,,,,ONLINE ADVERTISING-NON CAND.,,,2022-09-08 00:00:00,10.52,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102020221589932940,ALEXANDRIA,223143029,OTHER,,2022,SB,4111720221630195954,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541142306,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M10,202210209541142316,21B,B613B2E64C3824E9990E,1645786,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CC PROCESSING FEES,,,2022-09-07 00:00:00,5.92,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102020221589932940,ARLINGTON,222191891,OTHER,,2022,SB,4111720221630195985,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541142316,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M10,202210209541142306,21B,B6A9E85B5DC6B4AD083E,1645786,ORG,ORGANIZATION,,,IMGE,VA,,,,,ONLINE ADVERTISING-NON CAND.,,,2022-09-07 00:00:00,14.50,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102020221589932940,ALEXANDRIA,223143029,OTHER,,2022,SB,4111720221630195953,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541142306,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M10,202210209541142316,21B,B2AF8844200BD4460A39,1645786,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CC PROCESSING FEES,,,2022-09-06 00:00:00,40.32,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102020221589932940,ARLINGTON,222191891,OTHER,,2022,SB,4111720221630195984,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541142316,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M10,202210209541142305,21B,B299CA6093E4A41169BC,1645786,ORG,ORGANIZATION,,,IMGE,VA,,,,,ONLINE ADVERTISING-NON CAND.,,,2022-09-06 00:00:00,70.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102020221589932940,ALEXANDRIA,223143029,OTHER,,2022,SB,4111720221630195952,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541142305,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M10,202210209541142316,21B,B497983E8A5864D899F9,1645786,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CC PROCESSING FEES,,,2022-09-02 00:00:00,39.02,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102020221589932940,ARLINGTON,222191891,OTHER,,2022,SB,4111720221630195983,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541142316,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M10,202210209541142305,21B,BD53430F5DBD54EABADD,1645786,ORG,ORGANIZATION,,,IMGE,VA,,,,,ONLINE ADVERTISING-NON CAND.,,,2022-09-02 00:00:00,99.02,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102020221589932940,ALEXANDRIA,223143029,OTHER,,2022,SB,4111720221630195951,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541142305,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,12G,202210279543126160,21B,B1E3ED6A3463848A08A8,1653839,ORG,ORGANIZATION,,,CAMPAIGN SIDEKICK,TX,,,,,AUTOMATED SURVEY-VOTER ID/NON CAND./FEA,X,,2022-09-01 00:00:00,3000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-02 04:06:28,,BF61E5E9964A14F80B4C,SB21B,0.00,,,,,,,,,,,,Y,,U,F3X,4102720221592348924,ALEDO,760083855,OTHER,,2022,SB,4120120221632544621,https://docquery.fec.gov/cgi-bin/fecimg/?202210279543126160,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M10,202210209541142315,21B,B29549132E81F4243895,1645786,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CC PROCESSING FEES,,,2022-09-01 00:00:00,42.97,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4102020221589932940,ARLINGTON,222191891,OTHER,,2022,SB,4111720221630195982,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541142315,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M10,202210209541142305,21B,B472DB2E757F24E66A2C,1645786,ORG,ORGANIZATION,,,IMGE,VA,,,,,ONLINE FUNDRAISING FEE - NON CAND.,,,2022-09-01 00:00:00,96.62,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102020221589932940,ALEXANDRIA,223143029,OTHER,,2022,SB,4111720221630195950,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541142305,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807252,30B,B34560A893D6D42069E7,1632013,IND,INDIVIDUAL,,,"POWELL, KELLY ELIZABETH MS.",MI,,,,,MILEAGE REIMBURSEMENT- VOTER ID/NON CAND.,,,2022-08-31 00:00:00,74.20,,,,,,,,,,,,,,,,,C,CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.404,,,,0.00,POWELL,KELLY,ELIZABETH,,,,,,,,,Y,,U,F3X,4092120221576292138,SOUTH LYON,481789319,OTHER,,2022,SB,4092920221585990817,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807252,Federal Election Activity Paid Entirely With Federal Funds,MS.,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807252,30B,BFD56E05062824E279C8,1632013,IND,INDIVIDUAL,,,"POWELL, KELLY ELIZABETH MS.",MI,,,,,MILEAGE REIMBURSEMENT- VOTER ID/NON CAND.,,,2022-08-31 00:00:00,138.60,,,,,,,,,,,,,,,,,C,CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.402,,,,0.00,POWELL,KELLY,ELIZABETH,,,,,,,,,Y,,U,F3X,4092120221576292138,SOUTH LYON,481789319,OTHER,,2022,SB,4092920221585990816,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807252,Federal Election Activity Paid Entirely With Federal Funds,MS.,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807250,30B,BBC3F40AECE514DC5884,1632013,IND,INDIVIDUAL,,,"GUSTAFSON, DAN GERALD MR.",MI,,,,,REIMBURSEMENT- VOTER ID/NON CAND.,,,2022-08-31 00:00:00,138.35,,,,,,,,,,,,,,,,,C,CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.402,,,,0.00,GUSTAFSON,DAN,GERALD,,,,,,,,,Y,,U,F3X,4092120221576292138,EAST LANSING,488232726,OTHER,,2022,SB,4092920221585990811,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807250,Federal Election Activity Paid Entirely With Federal Funds,MR.,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807247,21B,BC1A90AA4675C4291885,1632013,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,GENERAL FUNDRAISING MERCH,,,2022-08-31 00:00:00,40.95,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.402,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4092120221576292138,ARLINGTON,222191891,OTHER,,2022,SB,4092920221585990805,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807247,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807246,21B,B5A8730C41DD24FCE81D,1632013,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CC PROCESSING FEES,,,2022-08-31 00:00:00,5.14,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.401,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4092120221576292138,ARLINGTON,222191891,OTHER,,2022,SB,4092920221585990804,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807246,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807237,21B,BF2C8AACE732F4DD0AF4,1632013,ORG,ORGANIZATION,,,IMGE,VA,,,,,ONLINE FUNDRAISING FEE - NON CAND.,,,2022-08-31 00:00:00,7.35,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.394,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4092120221576292138,ALEXANDRIA,223143029,OTHER,,2022,SB,4092920221585990776,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807237,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807229,21B,BAC4C3CA1312B4629ABE,1632013,ORG,ORGANIZATION,,,FLS CONNECT,MN,,,,,TELEMARKETING FUNDRAISING-NON CAND./FEA,,,2022-08-31 00:00:00,4848.65,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.389,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4092120221576292138,SAINT PAUL,551287143,OTHER,,2022,SB,4092920221585990751,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807229,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807227,21B,B6EC2BFC540D24D4CB59,1632013,ORG,ORGANIZATION,,,ANEDOT,LA,,,,,CC PROCESSING FEES,,,2022-08-31 00:00:00,115.59,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.389,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4092120221576292138,BATON ROUGE,708844314,OTHER,,2022,SB,4092920221585990746,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807227,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807227,21B,B228EFCEE901F4138B09,1632013,ORG,ORGANIZATION,,,ANEDOT,LA,,,,,CC PROCESSING FEES,,,2022-08-31 00:00:00,26.63,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.389,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4092120221576292138,BATON ROUGE,708844314,OTHER,,2022,SB,4092920221585990745,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807227,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807246,21B,B5A9885F6DC2045A6978,1632013,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,GENERAL FUNDRAISING MERCH,,,2022-08-30 00:00:00,76.95,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.4,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4092120221576292138,ARLINGTON,222191891,OTHER,,2022,SB,4092920221585990803,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807246,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807246,21B,B6A6E84C413234E9B94E,1632013,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CC PROCESSING FEES,,,2022-08-30 00:00:00,15.14,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.4,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4092120221576292138,ARLINGTON,222191891,OTHER,,2022,SB,4092920221585990802,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807246,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807237,21B,B2A4FEC26049D434AB9F,1632013,ORG,ORGANIZATION,,,IMGE,VA,,,,,ONLINE FUNDRAISING FEE- NON CAND.,,,2022-08-30 00:00:00,8.02,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.395,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4092120221576292138,ALEXANDRIA,223143029,OTHER,,2022,SB,4092920221585990775,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807237,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807253,30B,BBE079CE028D7414493E,1632013,IND,INDIVIDUAL,,,"SMITH, JACOB MR.",MI,,,,,SALARIES,,,2022-08-29 00:00:00,1376.12,,,,,,,,,,,,,,,,,C,CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.404,,,,0.00,SMITH,JACOB,,,,,,,,,,Y,,U,F3X,4092120221576292138,GRAND LEDGE,488371642,OTHER,,2022,SB,4092920221585990819,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807253,Federal Election Activity Paid Entirely With Federal Funds,MR.,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807252,30B,B91F360DA271845BB9EC,1632013,IND,INDIVIDUAL,,,"SANDS, JEFF MR.",MI,,,,,SALARIES,,,2022-08-29 00:00:00,1803.54,,,,,,,,,,,,,,,,,C,CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.404,,,,0.00,SANDS,JEFF,,,,,,,,,,Y,,U,F3X,4092120221576292138,BIRMINGHAM,480091422,OTHER,,2022,SB,4092920221585990818,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807252,Federal Election Activity Paid Entirely With Federal Funds,MR.,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807251,30B,B2CBEBEA11DF14F52ABC,1632013,IND,INDIVIDUAL,,,"POWELL, KELLY ELIZABETH MS.",MI,,,,,SALARIES,,,2022-08-29 00:00:00,1092.10,,,,,,,,,,,,,,,,,C,CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.402,,,,0.00,POWELL,KELLY,ELIZABETH,,,,,,,,,Y,,U,F3X,4092120221576292138,SOUTH LYON,481789319,OTHER,,2022,SB,4092920221585990815,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807251,Federal Election Activity Paid Entirely With Federal Funds,MS.,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807251,30B,B27B87406751A4424B32,1632013,IND,INDIVIDUAL,,,"MARIHUGH, VINCENT MR.",MI,,,,,SALARIES,,,2022-08-29 00:00:00,1028.90,,,,,,,,,,,,,,,,,C,CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.402,,,,0.00,MARIHUGH,VINCENT,,,,,,,,,,Y,,U,F3X,4092120221576292138,NEW BALTIMORE,480475548,OTHER,,2022,SB,4092920221585990814,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807251,Federal Election Activity Paid Entirely With Federal Funds,MR.,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807249,30B,B1BFE47F3254942159F2,1632013,ORG,ORGANIZATION,,,ADP INCORPORATED,KY,,,,,PAYROLL TAXES,,,2022-08-29 00:00:00,3337.55,,,,,,,,,,,,,,,,,C,CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.402,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4092120221576292138,LOUISVILLE,402901006,OTHER,,2022,SB,4092920221585990807,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807249,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807245,21B,B46EA6D092CB7474A937,1632013,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CC PROCESSING FEES,,,2022-08-29 00:00:00,7.10,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.4,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4092120221576292138,ARLINGTON,222191891,OTHER,,2022,SB,4092920221585990801,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807245,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807245,21B,B3C4786666E1449CAB80,1632013,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,GENERAL FUNDRAISING MERCH,,,2022-08-29 00:00:00,27.95,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.4,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4092120221576292138,ARLINGTON,222191891,OTHER,,2022,SB,4092920221585990800,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807245,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807236,21B,B1A60EF4FBB3A4F0D8D9,1632013,ORG,ORGANIZATION,,,IMGE,VA,,,,,ONLINE FUNDRAISING FEE - NON CAND.,,,2022-08-29 00:00:00,12.16,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.395,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4092120221576292138,ALEXANDRIA,223143029,OTHER,,2022,SB,4092920221585990774,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807236,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807248,28A,BBAA1170D76A142038BD,1632013,IND,INDIVIDUAL,,,"SULLIVAN, MICHAEL MR.",FL,,,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,REFUND OF CONTRIBUTION,,,2022-08-26 00:00:00,25.00,,,,,,,,,,,,,P,,PRIMARY,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.402,,,,0.00,SULLIVAN,MICHAEL,,010,Refunds of Contributions,,,,,,,Y,,U,F3X,4092120221576292138,THE VILLAGES,32162,REFUNDS,,2022,SB,4092920221585990806,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807248,Refunds of Contributions Made to Individuals/Persons Other Than Political Committees,MR.,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807245,21B,BFC2744D5883347C7B1B,1632013,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CC PROCESSING FEES,,,2022-08-26 00:00:00,2.66,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.4,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4092120221576292138,ARLINGTON,222191891,OTHER,,2022,SB,4092920221585990799,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807245,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807236,21B,BE25574FAFBCC4A17B4F,1632013,ORG,ORGANIZATION,,,IMGE,VA,,,,,ONLINE FUNDRAISING FEE - NON CAND.,,,2022-08-26 00:00:00,6.50,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.395,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4092120221576292138,ALEXANDRIA,223143029,OTHER,,2022,SB,4092920221585990773,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807236,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807244,21B,B4250E421B40D4D46905,1632013,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CC PROCESSING FEES,,,2022-08-25 00:00:00,22.29,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.4,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4092120221576292138,ARLINGTON,222191891,OTHER,,2022,SB,4092920221585990798,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807244,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807244,21B,B49211AFF43214241AAB,1632013,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,GENERAL FUNDRAISING MERCH,,,2022-08-25 00:00:00,11.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.4,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4092120221576292138,ARLINGTON,222191891,OTHER,,2022,SB,4092920221585990797,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807244,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807236,21B,BA00AC10FDCEB48A4B9E,1632013,ORG,ORGANIZATION,,,IMGE,VA,,,,,ONLINE FUNDRAISING FEE - NON CAND.,,,2022-08-25 00:00:00,52.58,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.394,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4092120221576292138,ALEXANDRIA,223143029,OTHER,,2022,SB,4092920221585990772,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807236,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807228,21B,BC37D2FFF147B4597B4C,1632013,ORG,ORGANIZATION,,,"CAMPAIGN INBOX, LLC",DC,,,,,ONLINE FUNDRAISING FEE - NON CAND.,,,2022-08-25 00:00:00,1.40,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.389,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4092120221576292138,WASHINGTON,200012993,OTHER,,2022,SB,4092920221585990748,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807228,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807244,21B,B44D5C58D879548D695A,1632013,COM,OTHER COMMITTEE,,,WINRED,VA,,,,,CC PROCESSING FEES,,,2022-08-24 00:00:00,141.09,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.4,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,Y,,U,F3X,4092120221576292138,ARLINGTON,222191891,OTHER,,2022,SB,4092920221585990796,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807244,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807235,21B,B2ED57C98ED2D4B719F9,1632013,ORG,ORGANIZATION,,,IMGE,VA,,,,,ONLINE FUNDRAISING FEE - NON CAND.,,,2022-08-24 00:00:00,356.29,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.394,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4092120221576292138,ALEXANDRIA,223143029,OTHER,,2022,SB,4092920221585990771,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807235,Other Federal Operating Expenditures,,,,,,
C00041160,MICHIGAN REPUBLICAN PARTY,2022,M9,202209219531807251,30B,BAF3C8681F7A04D3CA64,1632013,ORG,ORGANIZATION,,,JOLLY PUMPKIN,MI,,,,,FOOD FOR VOLUNTEERS- VOTER ID/NON CAND.,X,,2022-08-23 00:00:00,111.50,,,,,,,,,,,,,,,,,C,CHANGE,ITEMIZED DISBURSEMENTS,2022-09-30 03:34:59.402,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4092120221576292138,EAST LANSING,488234318,OTHER,,2022,SB,4092920221585990813,https://docquery.fec.gov/cgi-bin/fecimg/?202209219531807251,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
